filename,width,height,size,u,v,perpendicular_dist,parallel_dist,abs_dist,angle
1710225905.044576_F.jpg,0.009937879774305556,0.015198432074652778,0.00015104019071584868,0.8576018439398871,0.5268736097547743,5.415203,-9.235134,10.705705185982145,0.5303369501759907
1710225907.116486_F.jpg,0.008476426866319444,0.015519883897569444,0.00013155316083151615,0.8408981323242187,0.528345235188802,5.945252,-9.140719,10.90407103702397,0.5766662326055447
1710225907.999267_F.jpg,0.009471299913194444,0.014432440863715278,0.00013669397589969047,0.8316421508789062,0.5270942687988281,6.285565,-9.039531,11.010061220047143,0.607592901960863
1710225912.996029_F.jpg,0.009792497422960069,0.012830946180555556,0.0001256470074072296,0.7944925944010417,0.525074217054579,7.750425,-8.792885,11.721088443649336,0.7224673780385042
1710225918.000357_F.jpg,0.00919587877061632,0.012243270874023438,0.00011258763471333725,0.7590884738498264,0.5255262162950304,9.248046,-8.578726,12.61431308479348,0.8229263123831644
1710225966.989200_F.jpg,0.006170484754774306,0.008458836873372396,5.219512397026713e-05,0.7575965881347656,0.5181197696261935,10.222005,-11.717357,15.54946434078917,0.7173450064190381
1710225970.046377_F.jpg,0.006192525227864583,0.0086395263671875,5.350048498560985e-05,0.7700626797146267,0.5178167555067275,9.452542,-11.780367,15.103893435682503,0.6762013803822224
1710225971.972822_F.jpg,0.006434122721354167,0.00873154534233941,5.617983427968015e-05,0.7787078857421875,0.5182131873236762,8.937363,-11.869592,14.858118038305962,0.6453947010195337
1710225972.985971_F.jpg,0.006601884629991319,0.008565987481011285,5.655166109158646e-05,0.7839967515733507,0.5183305952284071,8.51343,-11.939052,14.66354162621036,0.619446809863591
1710225975.043115_F.jpg,0.008138190375434028,0.009748458862304688,7.933481408852256e-05,0.7958800421820746,0.5194654252794054,7.88174,-12.05825,14.405666193900926,0.5789289969502309
