filename,inference_time,robot_in_the_frame_or_not,detected_or_not,parallel_pixel_dist,size,perp_dist_to_the_robot_pred,dist_to_the_robot_gt,parallel_dist_to_the_robot_gt,perp_dist_to_the_robot_gt,angle
1708418115.353327_F.jpg,88.42706680297852,1,1,31.676144070095486,16.58701248234138,2.2683093547821045,3.0394073079335713,0.130324,3.036612,1.61368757301173
1708418116.190754_F.jpg,89.86735343933105,1,1,33.64211188422309,14.899546275652634,2.292412757873535,3.1834959795653894,0.280097,3.17115,1.6588943321574232
1708418116.326890_B.jpg,90.37303924560547,0,0,,,,3.1834959795653894,0.280097,3.17115,1.6588943321574232
1708418117.171449_B.jpg,87.43572235107422,0,0,,,,3.312345032977392,0.448643,3.281821,1.7066596538945542
1708418117.196079_F.jpg,87.89777755737305,1,1,38.27476501464844,13.925178616449962,2.306823253631592,3.312345032977392,0.448643,3.281821,1.7066596538945542
1708418118.177280_B.jpg,83.42862129211426,0,0,,,,3.4462074859752714,0.606794,3.392366,1.7477949394048047
1708418118.197540_F.jpg,87.21327781677246,1,1,46.697489420572914,12.541329109305401,2.3464560508728027,3.4462074859752714,0.606794,3.392366,1.7477949394048047
1708418119.179168_B.jpg,83.36830139160156,0,0,,,,3.5513146768211064,0.789373,3.462474,1.7949448590774526
1708418119.239942_F.jpg,87.96215057373047,1,1,55.7045406765408,11.25400325870515,2.516805648803711,3.5513146768211064,0.789373,3.462474,1.7949448590774526
1708418120.215016_B.jpg,66.73169136047363,0,0,,,,3.6604193942144114,0.951254,3.534655,1.833689790015899
1708418120.352367_F.jpg,100.9531021118164,1,1,67.24802652994792,10.365801784450642,2.6721973419189453,3.6604193942144114,0.951254,3.534655,1.833689790015899
1708418121.304412_B.jpg,88.45233917236328,0,0,,,,3.7669615500327316,1.11712,3.597505,1.8718821033328596
1708418121.314898_F.jpg,93.00351142883301,1,1,78.23978000217014,10.22471834145153,2.696880340576172,3.7669615500327316,1.11712,3.597505,1.8718821033328596
1708418122.159310_B.jpg,88.21558952331543,0,0,,,,3.8980545792285928,1.304122,3.673431,1.9119315798830305
1708418122.185024_F.jpg,89.26153182983398,1,1,88.77686394585504,9.907578431820083,2.752364158630371,3.8980545792285928,1.304122,3.673431,1.9119315798830305
1708418123.179011_B.jpg,96.04549407958984,0,0,,,,3.987289887837226,1.499532,3.694575,1.9563562333664863
1708418123.199541_F.jpg,91.47357940673828,1,1,99.8702155219184,9.265592917735274,2.7985000610351562,3.987289887837226,1.499532,3.694575,1.9563562333664863
1708418124.177293_B.jpg,87.88251876831055,0,0,,,,4.105532783794327,1.677267,3.747289,1.9916482716880362
1708418124.236148_F.jpg,92.9861068725586,1,1,110.8929951985677,8.663708989236815,2.787921905517578,4.105532783794327,1.677267,3.747289,1.9916482716880362
1708418125.224122_B.jpg,89.40649032592773,0,0,,,,4.236398316339246,1.863581,3.804489,2.026280853105256
